,males,females
0,55.0,67
1-4,266.0,259
5-9,394.0,378
10-14,419.0,429
15-19,367.0,382
20-24,401.0,328
25-29,342.0,338
30-34,348.0,329
35-39,302.0,295
40-44,309.0,257
45-49,239.0,219
50-54,233.0,234
55-59,187.0,192
60-64,166.0,123
65-69,123.0,123
70-74,99.0,79
75-79,71.0,74
80-84,45.0,45
85-89,16.0,23
90-94,7.0,8
95-99,4.0,4
100+,,3
