,males,females
0,22,38
1-4,153,149
5-9,224,232
10-14,220,225
15-19,273,249
20-24,235,222
25-29,237,181
30-34,178,150
35-39,153,146
40-44,176,146
45-49,164,148
50-54,158,152
55-59,127,137
60-64,116,95
65-69,88,97
70-74,72,72
75-79,44,54
80-84,36,27
85-89,23,19
90-94,13,16
95-99,5,8
100+,2,2
