,males,females
0,15.0,12.0
1-4,32.0,37.0
5-9,54.0,44.0
10-14,76.0,71.0
15-19,72.0,74.0
20-24,77.0,64.0
25-29,65.0,70.0
30-34,62.0,50.0
35-39,70.0,58.0
40-44,82.0,66.0
45-49,69.0,69.0
50-54,79.0,65.0
55-59,80.0,79.0
60-64,59.0,61.0
65-69,37.0,48.0
70-74,37.0,47.0
75-79,31.0,31.0
80-84,14.0,28.0
85-89,11.0,15.0
90-94,1.0,4.0
95-99,,1.0
100+,,
