,males,females
0,34.0,29.0
1-4,97.0,91.0
5-9,149.0,151.0
10-14,143.0,162.0
15-19,134.0,107.0
20-24,119.0,109.0
25-29,117.0,111.0
30-34,153.0,142.0
35-39,124.0,134.0
40-44,119.0,108.0
45-49,128.0,91.0
50-54,106.0,90.0
55-59,81.0,75.0
60-64,78.0,56.0
65-69,50.0,37.0
70-74,33.0,28.0
75-79,25.0,11.0
80-84,19.0,15.0
85-89,12.0,4.0
90-94,3.0,
95-99,,
100+,,
