,males,females
0,529,456
1-4,2062,1902
5-9,2698,2763
10-14,3472,3295
15-19,3567,3404
20-24,3601,3481
25-29,3247,3302
30-34,2817,2847
35-39,2421,2500
40-44,2205,2277
45-49,1970,2111
50-54,1374,1563
55-59,1124,1452
60-64,1072,1216
65-69,803,983
70-74,536,589
75-79,318,476
80-84,314,420
85-89,188,250
90-94,63,102
95-99,20,32
100+,4,7
