,males,females
0,55,68
1-4,262,292
5-9,394,416
10-14,461,477
15-19,444,389
20-24,338,368
25-29,290,290
30-34,268,283
35-39,249,269
40-44,241,227
45-49,194,174
50-54,157,162
55-59,135,179
60-64,132,181
65-69,110,135
70-74,98,116
75-79,63,64
80-84,46,47
85-89,24,30
90-94,16,24
95-99,8,10
100+,1,2
