,males,females
0,117.0,112.0
1-4,431.0,429.0
5-9,601.0,555.0
10-14,665.0,620.0
15-19,658.0,662.0
20-24,680.0,671.0
25-29,680.0,626.0
30-34,607.0,570.0
35-39,504.0,516.0
40-44,497.0,487.0
45-49,476.0,455.0
50-54,414.0,429.0
55-59,316.0,330.0
60-64,293.0,255.0
65-69,231.0,222.0
70-74,150.0,164.0
75-79,103.0,93.0
80-84,46.0,64.0
85-89,29.0,30.0
90-94,3.0,13.0
95-99,3.0,3.0
100+,,
