,males,females
0,1410,1274
1-4,5579,5239
5-9,7421,7068
10-14,8676,8580
15-19,8813,8545
20-24,10186,8879
25-29,9896,8774
30-34,8825,8510
35-39,7811,7777
40-44,7180,7134
45-49,6017,6385
50-54,5091,5238
55-59,3844,3932
60-64,2528,2689
65-69,1636,1907
70-74,1134,1330
75-79,709,950
80-84,441,601
85-89,162,288
90-94,60,116
95-99,11,31
100+,9,6
