,males,females
0,534,491
1-4,2221,2080
5-9,3114,2866
10-14,3431,3313
15-19,3220,3250
20-24,3085,3054
25-29,2830,3019
30-34,2492,2648
35-39,2203,2290
40-44,1782,1974
45-49,1576,1697
50-54,1263,1381
55-59,1081,1161
60-64,796,825
65-69,602,702
70-74,522,548
75-79,373,402
80-84,215,258
85-89,99,99
90-94,34,53
95-99,19,25
100+,2,9
