,males,females
0,68.0,61
1-4,264.0,237
5-9,358.0,367
10-14,387.0,415
15-19,473.0,412
20-24,384.0,349
25-29,384.0,359
30-34,297.0,294
35-39,312.0,276
40-44,332.0,278
45-49,299.0,263
50-54,270.0,271
55-59,195.0,197
60-64,206.0,190
65-69,175.0,172
70-74,154.0,156
75-79,72.0,106
80-84,64.0,72
85-89,24.0,43
90-94,19.0,20
95-99,4.0,4
100+,,2
