,males,females
0,411,394
1-4,1745,1572
5-9,2072,1988
10-14,2069,1934
15-19,1738,1657
20-24,1467,1233
25-29,1216,1065
30-34,991,806
35-39,781,676
40-44,586,452
45-49,471,410
50-54,357,332
55-59,330,257
60-64,242,212
65-69,209,180
70-74,146,117
75-79,100,68
80-84,39,33
85-89,25,32
90-94,40,45
95-99,18,18
100+,6,9
