,males,females
0,64.0,53.0
1-4,297.0,302.0
5-9,412.0,429.0
10-14,522.0,480.0
15-19,514.0,506.0
20-24,456.0,434.0
25-29,422.0,390.0
30-34,407.0,405.0
35-39,342.0,380.0
40-44,323.0,376.0
45-49,327.0,304.0
50-54,256.0,270.0
55-59,205.0,210.0
60-64,184.0,176.0
65-69,130.0,161.0
70-74,97.0,133.0
75-79,70.0,86.0
80-84,34.0,61.0
85-89,17.0,33.0
90-94,4.0,16.0
95-99,2.0,1.0
100+,,
