,males,females
0,32.0,36.0
1-4,140.0,101.0
5-9,187.0,179.0
10-14,245.0,218.0
15-19,254.0,242.0
20-24,214.0,210.0
25-29,190.0,169.0
30-34,203.0,191.0
35-39,213.0,180.0
40-44,175.0,162.0
45-49,165.0,145.0
50-54,134.0,130.0
55-59,137.0,123.0
60-64,109.0,114.0
65-69,89.0,74.0
70-74,77.0,78.0
75-79,55.0,73.0
80-84,24.0,33.0
85-89,15.0,22.0
90-94,6.0,9.0
95-99,1.0,2.0
100+,,
