,males,females
0,162,136
1-4,674,633
5-9,966,961
10-14,1079,991
15-19,1045,878
20-24,1001,881
25-29,906,859
30-34,965,984
35-39,925,867
40-44,852,840
45-49,740,720
50-54,673,594
55-59,531,504
60-64,422,448
65-69,334,303
70-74,219,246
75-79,158,158
80-84,80,113
85-89,46,61
90-94,14,20
95-99,3,6
100+,2,6
