,males,females
0,91.0,94
1-4,380.0,368
5-9,537.0,544
10-14,674.0,575
15-19,569.0,596
20-24,489.0,493
25-29,410.0,452
30-34,362.0,383
35-39,313.0,315
40-44,331.0,349
45-49,284.0,255
50-54,207.0,247
55-59,198.0,231
60-64,182.0,182
65-69,136.0,151
70-74,100.0,122
75-79,75.0,74
80-84,47.0,39
85-89,22.0,16
90-94,14.0,10
95-99,,3
100+,1.0,5
