,males,females
0,59.0,62.0
1-4,256.0,247.0
5-9,391.0,350.0
10-14,426.0,450.0
15-19,357.0,354.0
20-24,267.0,257.0
25-29,264.0,263.0
30-34,239.0,257.0
35-39,202.0,245.0
40-44,184.0,175.0
45-49,148.0,149.0
50-54,111.0,121.0
55-59,95.0,99.0
60-64,73.0,85.0
65-69,79.0,62.0
70-74,52.0,63.0
75-79,47.0,40.0
80-84,21.0,17.0
85-89,10.0,11.0
90-94,5.0,3.0
95-99,2.0,
100+,,
