,males,females
0,45.0,34.0
1-4,179.0,174.0
5-9,260.0,294.0
10-14,327.0,289.0
15-19,322.0,281.0
20-24,242.0,282.0
25-29,222.0,216.0
30-34,209.0,194.0
35-39,153.0,187.0
40-44,193.0,157.0
45-49,142.0,162.0
50-54,130.0,111.0
55-59,100.0,117.0
60-64,72.0,89.0
65-69,76.0,65.0
70-74,49.0,42.0
75-79,36.0,36.0
80-84,26.0,26.0
85-89,9.0,13.0
90-94,4.0,5.0
95-99,1.0,
100+,,1.0
