,males,females
0,18.0,31.0
1-4,120.0,116.0
5-9,176.0,186.0
10-14,209.0,157.0
15-19,193.0,161.0
20-24,136.0,102.0
25-29,148.0,135.0
30-34,150.0,138.0
35-39,134.0,104.0
40-44,117.0,85.0
45-49,92.0,78.0
50-54,110.0,77.0
55-59,90.0,73.0
60-64,52.0,44.0
65-69,60.0,43.0
70-74,43.0,34.0
75-79,28.0,29.0
80-84,22.0,15.0
85-89,7.0,5.0
90-94,6.0,3.0
95-99,2.0,3.0
100+,,
