,males,females
0,158,158
1-4,642,631
5-9,972,961
10-14,1068,1068
15-19,990,914
20-24,906,903
25-29,901,971
30-34,936,958
35-39,876,875
40-44,806,754
45-49,746,736
50-54,590,673
55-59,551,581
60-64,420,399
65-69,322,343
70-74,270,275
75-79,194,206
80-84,117,127
85-89,58,68
90-94,27,32
95-99,11,11
100+,5,2
