,males,females
0,208,186
1-4,945,902
5-9,1250,1215
10-14,1384,1229
15-19,1351,1209
20-24,1180,1103
25-29,1138,1133
30-34,1024,979
35-39,901,826
40-44,829,793
45-49,645,661
50-54,547,532
55-59,460,477
60-64,404,407
65-69,286,310
70-74,234,240
75-79,119,149
80-84,96,114
85-89,54,53
90-94,19,29
95-99,7,12
100+,2,4
