,males,females
0,30,39
1-4,218,193
5-9,292,269
10-14,287,304
15-19,290,292
20-24,226,241
25-29,226,215
30-34,222,175
35-39,180,165
40-44,196,174
45-49,188,164
50-54,125,142
55-59,113,127
60-64,89,92
65-69,87,90
70-74,78,71
75-79,58,75
80-84,33,47
85-89,20,24
90-94,7,8
95-99,2,2
100+,1,2
