,males,females
0,674,659
1-4,2837,2705
5-9,3862,3680
10-14,4694,4346
15-19,4517,4434
20-24,5014,5023
25-29,5105,5149
30-34,4764,5016
35-39,4291,4670
40-44,4072,4429
45-49,3751,4078
50-54,3305,3692
55-59,2841,3086
60-64,2156,2363
65-69,1478,1563
70-74,890,1131
75-79,538,773
80-84,317,538
85-89,153,284
90-94,52,103
95-99,5,19
100+,2,9
