,males,females
0,35,31
1-4,170,173
5-9,192,250
10-14,310,300
15-19,264,256
20-24,238,203
25-29,235,231
30-34,232,218
35-39,233,187
40-44,277,216
45-49,250,206
50-54,214,203
55-59,212,196
60-64,156,153
65-69,161,132
70-74,134,95
75-79,89,74
80-84,46,40
85-89,29,18
90-94,6,6
95-99,2,3
100+,1,1
