,males,females
0,20.0,21.0
1-4,75.0,84.0
5-9,112.0,103.0
10-14,125.0,134.0
15-19,113.0,115.0
20-24,115.0,106.0
25-29,135.0,127.0
30-34,111.0,119.0
35-39,113.0,105.0
40-44,105.0,85.0
45-49,89.0,85.0
50-54,85.0,79.0
55-59,63.0,78.0
60-64,62.0,38.0
65-69,64.0,33.0
70-74,24.0,28.0
75-79,23.0,13.0
80-84,11.0,8.0
85-89,7.0,7.0
90-94,3.0,3.0
95-99,,
100+,,
