,males,females
0,85,68
1-4,359,375
5-9,532,496
10-14,585,582
15-19,620,576
20-24,443,483
25-29,401,422
30-34,407,383
35-39,347,356
40-44,322,373
45-49,287,332
50-54,287,337
55-59,247,274
60-64,227,266
65-69,200,225
70-74,186,211
75-79,125,171
80-84,83,88
85-89,53,74
90-94,26,32
95-99,11,11
100+,3,5
