,males,females
0,293,304
1-4,1268,1233
5-9,1663,1560
10-14,1836,1786
15-19,1854,1781
20-24,1869,1941
25-29,1750,1697
30-34,1456,1483
35-39,1170,1170
40-44,984,1031
45-49,919,904
50-54,795,794
55-59,654,720
60-64,550,603
65-69,512,510
70-74,358,413
75-79,259,253
80-84,179,191
85-89,103,105
90-94,35,57
95-99,12,18
100+,3,9
