,males,females
0,42,46
1-4,206,198
5-9,328,302
10-14,446,400
15-19,425,369
20-24,313,303
25-29,288,278
30-34,243,222
35-39,215,221
40-44,220,214
45-49,217,203
50-54,176,183
55-59,160,175
60-64,139,138
65-69,106,123
70-74,90,86
75-79,56,67
80-84,43,33
85-89,15,19
90-94,2,7
95-99,3,4
100+,2,4
