,males,females
0,53.0,53.0
1-4,234.0,252.0
5-9,342.0,318.0
10-14,332.0,314.0
15-19,274.0,281.0
20-24,226.0,206.0
25-29,187.0,196.0
30-34,168.0,142.0
35-39,130.0,130.0
40-44,114.0,96.0
45-49,100.0,75.0
50-54,80.0,63.0
55-59,68.0,51.0
60-64,45.0,23.0
65-69,25.0,24.0
70-74,16.0,21.0
75-79,12.0,13.0
80-84,11.0,5.0
85-89,3.0,5.0
90-94,3.0,2.0
95-99,1.0,2.0
100+,,
