,males,females
0,168,141
1-4,676,611
5-9,797,796
10-14,838,788
15-19,825,739
20-24,773,746
25-29,706,657
30-34,591,669
35-39,571,572
40-44,478,491
45-49,405,449
50-54,339,349
55-59,273,327
60-64,285,342
65-69,220,239
70-74,209,240
75-79,124,161
80-84,106,111
85-89,71,68
90-94,24,33
95-99,10,10
100+,1,3
