,males,females
0,21.0,19.0
1-4,105.0,88.0
5-9,148.0,153.0
10-14,231.0,199.0
15-19,200.0,171.0
20-24,194.0,117.0
25-29,165.0,138.0
30-34,136.0,131.0
35-39,99.0,99.0
40-44,126.0,117.0
45-49,110.0,97.0
50-54,84.0,83.0
55-59,101.0,74.0
60-64,50.0,61.0
65-69,61.0,50.0
70-74,44.0,43.0
75-79,31.0,27.0
80-84,22.0,27.0
85-89,20.0,13.0
90-94,1.0,5.0
95-99,,1.0
100+,1.0,
