,males,females
0,78.0,98
1-4,389.0,424
5-9,527.0,501
10-14,549.0,583
15-19,522.0,547
20-24,519.0,526
25-29,506.0,473
30-34,459.0,400
35-39,331.0,298
40-44,296.0,320
45-49,261.0,312
50-54,246.0,236
55-59,176.0,234
60-64,184.0,192
65-69,131.0,159
70-74,117.0,109
75-79,58.0,89
80-84,37.0,49
85-89,23.0,41
90-94,14.0,13
95-99,3.0,8
100+,,3
