,males,females
0,64.0,43.0
1-4,263.0,219.0
5-9,335.0,333.0
10-14,402.0,375.0
15-19,409.0,381.0
20-24,296.0,291.0
25-29,253.0,258.0
30-34,215.0,215.0
35-39,215.0,215.0
40-44,213.0,211.0
45-49,171.0,182.0
50-54,150.0,152.0
55-59,107.0,146.0
60-64,123.0,127.0
65-69,106.0,118.0
70-74,89.0,84.0
75-79,55.0,71.0
80-84,42.0,48.0
85-89,25.0,26.0
90-94,10.0,11.0
95-99,6.0,3.0
100+,,
