,males,females
0,27.0,19
1-4,98.0,97
5-9,138.0,141
10-14,186.0,194
15-19,216.0,172
20-24,170.0,164
25-29,141.0,148
30-34,120.0,128
35-39,134.0,151
40-44,174.0,160
45-49,171.0,171
50-54,149.0,156
55-59,162.0,144
60-64,113.0,106
65-69,92.0,82
70-74,51.0,57
75-79,40.0,42
80-84,19.0,26
85-89,11.0,24
90-94,5.0,7
95-99,2.0,2
100+,,1
