,males,females
0,105.0,109
1-4,432.0,447
5-9,617.0,581
10-14,757.0,732
15-19,839.0,854
20-24,935.0,962
25-29,1027.0,990
30-34,891.0,929
35-39,801.0,807
40-44,844.0,907
45-49,921.0,921
50-54,789.0,814
55-59,625.0,681
60-64,514.0,542
65-69,351.0,422
70-74,297.0,357
75-79,168.0,270
80-84,112.0,220
85-89,57.0,107
90-94,16.0,45
95-99,4.0,8
100+,,3
