,males,females
0,11.0,10
1-4,37.0,49
5-9,71.0,62
10-14,75.0,80
15-19,94.0,89
20-24,79.0,71
25-29,76.0,75
30-34,80.0,77
35-39,96.0,92
40-44,93.0,88
45-49,93.0,84
50-54,90.0,88
55-59,86.0,76
60-64,77.0,77
65-69,58.0,77
70-74,53.0,52
75-79,21.0,44
80-84,14.0,31
85-89,12.0,9
90-94,3.0,5
95-99,,3
100+,,1
