,males,females
0,555,556
1-4,2284,2200
5-9,3046,3012
10-14,3679,3700
15-19,3982,4033
20-24,4965,4872
25-29,5480,5165
30-34,4681,4544
35-39,3925,3920
40-44,3975,4101
45-49,4035,4199
50-54,3409,3763
55-59,2749,2981
60-64,2135,2292
65-69,1428,1679
70-74,989,1298
75-79,711,1054
80-84,403,705
85-89,160,391
90-94,51,133
95-99,2,32
100+,1,3
