,males,females
0,129.0,120
1-4,543.0,536
5-9,685.0,659
10-14,717.0,764
15-19,701.0,700
20-24,660.0,622
25-29,587.0,588
30-34,563.0,514
35-39,422.0,417
40-44,396.0,380
45-49,321.0,304
50-54,212.0,259
55-59,155.0,179
60-64,174.0,186
65-69,122.0,131
70-74,72.0,102
75-79,51.0,66
80-84,30.0,37
85-89,22.0,29
90-94,6.0,12
95-99,3.0,2
100+,,2
