,males,females
0,723,695
1-4,3013,2827
5-9,4210,4090
10-14,5083,4823
15-19,4753,4715
20-24,4345,4368
25-29,4177,4451
30-34,4098,4510
35-39,3711,4235
40-44,3729,4118
45-49,3522,3876
50-54,3217,3544
55-59,2710,3044
60-64,2242,2528
65-69,1728,1980
70-74,1415,1532
75-79,821,1093
80-84,485,703
85-89,206,374
90-94,77,151
95-99,14,51
100+,4,17
