,males,females
0,58.0,63
1-4,247.0,249
5-9,348.0,370
10-14,428.0,391
15-19,466.0,451
20-24,437.0,384
25-29,377.0,365
30-34,312.0,301
35-39,329.0,331
40-44,364.0,367
45-49,376.0,311
50-54,306.0,261
55-59,213.0,228
60-64,201.0,197
65-69,102.0,128
70-74,105.0,99
75-79,66.0,60
80-84,23.0,40
85-89,16.0,18
90-94,9.0,8
95-99,,3
100+,1.0,1
