,males,females
0,10.0,10.0
1-4,48.0,41.0
5-9,69.0,72.0
10-14,97.0,69.0
15-19,89.0,90.0
20-24,60.0,69.0
25-29,56.0,61.0
30-34,56.0,50.0
35-39,53.0,67.0
40-44,78.0,60.0
45-49,70.0,65.0
50-54,59.0,59.0
55-59,40.0,35.0
60-64,31.0,38.0
65-69,26.0,21.0
70-74,18.0,28.0
75-79,17.0,22.0
80-84,6.0,15.0
85-89,5.0,8.0
90-94,,7.0
95-99,,1.0
100+,1.0,
