,males,females
0,224,201
1-4,857,919
5-9,1327,1324
10-14,1651,1574
15-19,1446,1569
20-24,1467,1440
25-29,1399,1495
30-34,1486,1476
35-39,1361,1417
40-44,1330,1375
45-49,1195,1329
50-54,1163,1137
55-59,913,895
60-64,734,788
65-69,589,590
70-74,394,396
75-79,226,259
80-84,127,172
85-89,53,83
90-94,14,40
95-99,5,12
100+,1,3
