,males,females
0,82.0,77.0
1-4,307.0,229.0
5-9,403.0,363.0
10-14,450.0,423.0
15-19,427.0,391.0
20-24,397.0,356.0
25-29,367.0,328.0
30-34,345.0,329.0
35-39,310.0,315.0
40-44,298.0,297.0
45-49,278.0,276.0
50-54,243.0,227.0
55-59,190.0,201.0
60-64,144.0,157.0
65-69,128.0,136.0
70-74,111.0,101.0
75-79,72.0,78.0
80-84,46.0,56.0
85-89,31.0,31.0
90-94,10.0,16.0
95-99,1.0,3.0
100+,,
