,males,females
0,21,9.0
1-4,80,68.0
5-9,104,79.0
10-14,113,113.0
15-19,97,108.0
20-24,114,101.0
25-29,73,98.0
30-34,87,109.0
35-39,97,95.0
40-44,89,97.0
45-49,101,76.0
50-54,64,72.0
55-59,49,54.0
60-64,45,47.0
65-69,31,30.0
70-74,31,32.0
75-79,23,34.0
80-84,20,14.0
85-89,9,10.0
90-94,3,3.0
95-99,2,2.0
100+,1,
