,males,females
0,54.0,45.0
1-4,219.0,209.0
5-9,346.0,334.0
10-14,403.0,370.0
15-19,344.0,367.0
20-24,318.0,280.0
25-29,231.0,230.0
30-34,180.0,175.0
35-39,170.0,151.0
40-44,138.0,152.0
45-49,120.0,121.0
50-54,104.0,102.0
55-59,92.0,83.0
60-64,67.0,69.0
65-69,44.0,49.0
70-74,27.0,40.0
75-79,31.0,41.0
80-84,11.0,17.0
85-89,8.0,8.0
90-94,3.0,3.0
95-99,1.0,3.0
100+,,
