,males,females
0,164.0,175.0
1-4,628.0,592.0
5-9,860.0,789.0
10-14,930.0,943.0
15-19,1056.0,970.0
20-24,1080.0,1104.0
25-29,1051.0,999.0
30-34,979.0,964.0
35-39,857.0,925.0
40-44,934.0,925.0
45-49,835.0,836.0
50-54,702.0,681.0
55-59,489.0,502.0
60-64,373.0,365.0
65-69,261.0,304.0
70-74,197.0,243.0
75-79,136.0,208.0
80-84,88.0,110.0
85-89,27.0,59.0
90-94,5.0,13.0
95-99,1.0,
100+,,2.0
