,males,females
0,1456,1391
1-4,5681,5286
5-9,6915,6465
10-14,7041,6987
15-19,7820,7687
20-24,10486,9284
25-29,10240,9108
30-34,8448,7824
35-39,6900,6747
40-44,6035,6088
45-49,4975,5273
50-54,4058,4163
55-59,3075,3106
60-64,2378,2331
65-69,1766,1718
70-74,1231,1258
75-79,775,806
80-84,459,484
85-89,194,245
90-94,61,98
95-99,25,30
100+,11,15
