,males,females
0,819,721
1-4,3114,2977
5-9,3928,3564
10-14,4258,3979
15-19,4306,4687
20-24,5074,5353
25-29,4612,4953
30-34,3750,4095
35-39,2995,3453
40-44,2463,2896
45-49,1931,2217
50-54,1484,1722
55-59,1078,1315
60-64,868,987
65-69,621,800
70-74,447,592
75-79,270,355
80-84,188,284
85-89,105,153
90-94,45,72
95-99,15,27
100+,2,7
