,males,females
0,42.0,44.0
1-4,190.0,176.0
5-9,270.0,280.0
10-14,280.0,262.0
15-19,280.0,293.0
20-24,231.0,258.0
25-29,217.0,225.0
30-34,202.0,184.0
35-39,177.0,207.0
40-44,184.0,179.0
45-49,129.0,142.0
50-54,107.0,119.0
55-59,95.0,137.0
60-64,91.0,110.0
65-69,79.0,109.0
70-74,68.0,75.0
75-79,39.0,50.0
80-84,27.0,32.0
85-89,7.0,30.0
90-94,6.0,12.0
95-99,1.0,2.0
100+,,
