,males,females
0,44.0,36.0
1-4,165.0,171.0
5-9,250.0,261.0
10-14,253.0,210.0
15-19,209.0,177.0
20-24,166.0,135.0
25-29,152.0,126.0
30-34,114.0,129.0
35-39,117.0,90.0
40-44,102.0,89.0
45-49,102.0,79.0
50-54,81.0,71.0
55-59,77.0,48.0
60-64,52.0,57.0
65-69,41.0,34.0
70-74,28.0,24.0
75-79,25.0,10.0
80-84,20.0,5.0
85-89,8.0,3.0
90-94,2.0,4.0
95-99,,1.0
100+,,
