,males,females
0,190,168
1-4,738,748
5-9,1095,1060
10-14,1176,1164
15-19,1035,1051
20-24,992,899
25-29,895,914
30-34,907,989
35-39,759,816
40-44,616,638
45-49,504,536
50-54,410,514
55-59,403,486
60-64,346,372
65-69,303,325
70-74,201,226
75-79,125,135
80-84,61,92
85-89,25,43
90-94,12,18
95-99,4,6
100+,2,1
