,males,females
0,9.0,14.0
1-4,46.0,55.0
5-9,88.0,89.0
10-14,90.0,89.0
15-19,112.0,105.0
20-24,91.0,89.0
25-29,98.0,88.0
30-34,82.0,76.0
35-39,70.0,93.0
40-44,113.0,110.0
45-49,118.0,98.0
50-54,84.0,78.0
55-59,77.0,79.0
60-64,65.0,58.0
65-69,48.0,65.0
70-74,48.0,41.0
75-79,24.0,38.0
80-84,18.0,26.0
85-89,8.0,9.0
90-94,2.0,1.0
95-99,,
100+,,
