,males,females
0,30.0,28
1-4,141.0,126
5-9,184.0,169
10-14,213.0,209
15-19,233.0,179
20-24,193.0,137
25-29,195.0,167
30-34,160.0,146
35-39,152.0,135
40-44,122.0,117
45-49,134.0,121
50-54,129.0,116
55-59,127.0,95
60-64,84.0,76
65-69,73.0,54
70-74,57.0,33
75-79,34.0,29
80-84,18.0,18
85-89,11.0,4
90-94,1.0,6
95-99,,1
100+,,1
