,males,females
0,27,21
1-4,141,138
5-9,211,192
10-14,240,192
15-19,188,176
20-24,167,139
25-29,166,157
30-34,151,136
35-39,125,98
40-44,106,111
45-49,110,96
50-54,84,82
55-59,86,90
60-64,66,68
65-69,49,59
70-74,42,52
75-79,32,28
80-84,18,42
85-89,10,11
90-94,6,2
95-99,2,1
100+,2,1
