,males,females
0,138,149.0
1-4,733,676.0
5-9,961,1029.0
10-14,1010,1036.0
15-19,939,968.0
20-24,869,966.0
25-29,758,886.0
30-34,704,823.0
35-39,659,682.0
40-44,565,619.0
45-49,494,482.0
50-54,375,436.0
55-59,350,344.0
60-64,316,348.0
65-69,253,265.0
70-74,178,194.0
75-79,112,139.0
80-84,81,85.0
85-89,51,62.0
90-94,18,24.0
95-99,2,5.0
100+,1,
