,males,females
0,116.0,104.0
1-4,496.0,523.0
5-9,653.0,658.0
10-14,712.0,674.0
15-19,664.0,640.0
20-24,598.0,751.0
25-29,601.0,630.0
30-34,545.0,528.0
35-39,427.0,461.0
40-44,323.0,402.0
45-49,316.0,348.0
50-54,248.0,274.0
55-59,189.0,263.0
60-64,222.0,217.0
65-69,146.0,179.0
70-74,104.0,154.0
75-79,90.0,106.0
80-84,54.0,72.0
85-89,34.0,41.0
90-94,12.0,15.0
95-99,1.0,5.0
100+,,
