,males,females
0,453,453
1-4,2080,2025
5-9,2711,2699
10-14,2952,3034
15-19,2641,2574
20-24,2389,2461
25-29,2248,2311
30-34,1888,1947
35-39,1415,1361
40-44,1172,1230
45-49,1046,1142
50-54,874,970
55-59,774,839
60-64,677,686
65-69,545,560
70-74,416,416
75-79,311,272
80-84,180,155
85-89,82,88
90-94,34,41
95-99,8,9
100+,2,2
