,males,females
0,227.0,228
1-4,1076.0,1040
5-9,1579.0,1526
10-14,1754.0,1769
15-19,1707.0,1691
20-24,1584.0,1476
25-29,1404.0,1373
30-34,1249.0,1166
35-39,1036.0,1016
40-44,902.0,929
45-49,895.0,865
50-54,683.0,696
55-59,582.0,556
60-64,463.0,492
65-69,410.0,402
70-74,274.0,274
75-79,177.0,247
80-84,86.0,145
85-89,34.0,91
90-94,21.0,36
95-99,,12
100+,1.0,1
