,males,females
0,174,122
1-4,632,628
5-9,905,875
10-14,876,851
15-19,800,730
20-24,688,673
25-29,664,610
30-34,604,571
35-39,478,453
40-44,388,358
45-49,281,293
50-54,278,270
55-59,224,233
60-64,157,179
65-69,112,131
70-74,86,104
75-79,68,70
80-84,52,58
85-89,28,22
90-94,11,15
95-99,4,4
100+,2,1
