,males,females
0,121.0,104
1-4,568.0,451
5-9,649.0,666
10-14,850.0,831
15-19,878.0,920
20-24,1006.0,991
25-29,962.0,987
30-34,944.0,906
35-39,803.0,846
40-44,799.0,868
45-49,866.0,899
50-54,749.0,755
55-59,583.0,679
60-64,439.0,506
65-69,337.0,392
70-74,245.0,320
75-79,163.0,271
80-84,94.0,177
85-89,50.0,76
90-94,13.0,39
95-99,5.0,5
100+,,1
