,males,females
0,99.0,126.0
1-4,519.0,450.0
5-9,755.0,699.0
10-14,861.0,748.0
15-19,716.0,674.0
20-24,563.0,560.0
25-29,581.0,637.0
30-34,578.0,569.0
35-39,525.0,475.0
40-44,510.0,375.0
45-49,395.0,356.0
50-54,339.0,280.0
55-59,283.0,258.0
60-64,227.0,159.0
65-69,174.0,144.0
70-74,142.0,88.0
75-79,84.0,49.0
80-84,41.0,23.0
85-89,12.0,11.0
90-94,3.0,2.0
95-99,,
100+,1.0,
