,males,females
0,55.0,64
1-4,249.0,226
5-9,363.0,335
10-14,449.0,402
15-19,367.0,342
20-24,350.0,289
25-29,325.0,348
30-34,359.0,380
35-39,362.0,349
40-44,334.0,341
45-49,271.0,241
50-54,218.0,226
55-59,222.0,207
60-64,158.0,175
65-69,142.0,117
70-74,126.0,86
75-79,97.0,72
80-84,40.0,41
85-89,15.0,19
90-94,9.0,10
95-99,,4
100+,,1
