,males,females
0,72,77.0
1-4,275,281.0
5-9,391,355.0
10-14,451,425.0
15-19,473,440.0
20-24,460,489.0
25-29,449,411.0
30-34,401,415.0
35-39,357,376.0
40-44,352,381.0
45-49,360,371.0
50-54,298,311.0
55-59,279,269.0
60-64,224,278.0
65-69,167,176.0
70-74,126,133.0
75-79,85,120.0
80-84,68,68.0
85-89,22,25.0
90-94,8,12.0
95-99,2,2.0
100+,1,
