,males,females
0,17.0,15.0
1-4,82.0,86.0
5-9,117.0,111.0
10-14,155.0,115.0
15-19,157.0,146.0
20-24,87.0,93.0
25-29,105.0,111.0
30-34,106.0,117.0
35-39,114.0,113.0
40-44,124.0,114.0
45-49,133.0,127.0
50-54,126.0,99.0
55-59,106.0,87.0
60-64,81.0,73.0
65-69,62.0,47.0
70-74,57.0,28.0
75-79,22.0,33.0
80-84,21.0,16.0
85-89,6.0,14.0
90-94,2.0,5.0
95-99,2.0,
100+,,2.0
