,males,females
0,16.0,17.0
1-4,81.0,76.0
5-9,129.0,114.0
10-14,169.0,145.0
15-19,169.0,136.0
20-24,125.0,126.0
25-29,121.0,114.0
30-34,105.0,116.0
35-39,110.0,126.0
40-44,103.0,123.0
45-49,136.0,112.0
50-54,100.0,92.0
55-59,93.0,84.0
60-64,62.0,56.0
65-69,49.0,55.0
70-74,53.0,43.0
75-79,34.0,38.0
80-84,15.0,23.0
85-89,4.0,12.0
90-94,2.0,3.0
95-99,1.0,
100+,,
